age,gender,region_category,membership_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
16,M,Town,No Membership,Yes,CID60578,Credit/Debit Card Offers,Smartphone,Wi-Fi,8,62.53,23123.43,22.0,Yes,No,No,Not Applicable,Too many ads,1
48,F,Village,Basic Membership,Yes,CID10163,Credit/Debit Card Offers,Smartphone,Mobile_Data,15,583.96,38477.8,13.0,Yes,No,No,Not Applicable,No reason specified,1
61,M,City,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,9,315.37,28202.86,19.0,Yes,No,No,Not Applicable,Poor Website,0
33,F,Town,Basic Membership,Yes,CID55094,Without Offers,Smartphone,Wi-Fi,14,146.24,2203.18,15.0,No,Yes,Yes,Solved in Follow-up,No reason specified,1
22,M,City,No Membership,Yes,CID46334,Gift Vouchers/Coupons,Desktop,Wi-Fi,20,103.51,21574.0,5.0,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,1
12,M,City,No Membership,Yes,CID14260,Credit/Debit Card Offers,Desktop,Mobile_Data,14,86.25,31792.97,9.0,No,Yes,Yes,No Information Available,Too many ads,1
12,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,8,122.17,12440.72,5.0,No,Yes,Yes,No Information Available,Poor Website,1
45,F,Town,No Membership,Yes,CID53947,Without Offers,Smartphone,Wi-Fi,6,1482.53,13626.01,23.0,Yes,Yes,No,Not Applicable,No reason specified,1
14,F,Town,No Membership,Yes,CID52837,Without Offers,Desktop,Wi-Fi,1,385.72,18512.96,Error,Yes,Yes,Yes,Solved,No reason specified,1
13,M,City,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,4,150.97,85750.12,6.0,Yes,No,No,Not Applicable,Quality Customer Care,0
47,F,Town,Premium Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,2,163.43,5843.93,5.0,No,Yes,Yes,No Information Available,Too many ads,0
34,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,16,296.05,9945.0,Error,No,Yes,No,Not Applicable,Too many ads,1
44,M,Town,Premium Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,21,34.97,14545.9,8.0,Yes,No,Yes,Unsolved,Poor Website,0
17,M,Village,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,3,349.92,25966.98,9.0,Yes,No,No,Not Applicable,Poor Customer Service,1
16,F,City,Silver Membership,Yes,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,13,47.22,15403.3,19.0,No,Yes,No,Not Applicable,Poor Website,1
52,F,City,Basic Membership,Yes,CID21810,Credit/Debit Card Offers,Smartphone,Wi-Fi,9,502.02,28024.35,8.0,No,Yes,Yes,Solved,Poor Product Quality,1
18,F,Town,No Membership,Yes,CID31262,Without Offers,Smartphone,Mobile_Data,17,200.63,21330.47,22.0,No,Yes,No,Not Applicable,No reason specified,1
59,M,Town,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,14,1431.6465460561053,56989.08,7.0,Yes,No,Yes,Unsolved,User Friendly Website,0
18,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,21,260.08,15097.46,11.0,Yes,No,No,Not Applicable,Poor Product Quality,0
49,M,City,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,9,76.11,28870.14,28.0,Yes,No,Yes,No Information Available,Poor Product Quality,1
41,F,Town,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10,1110.1895313975767,49615.92,24.0,Yes,No,Yes,Solved,Poor Customer Service,0
25,F,Town,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,8,305.27,28019.96,7.0,Yes,No,No,Not Applicable,Poor Product Quality,1
36,F,City,Gold Membership,Yes,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,24,563.3,38221.0,10.0,No,Yes,Yes,Solved,Poor Customer Service,0
16,F,Village,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,7,237.14,5061.41,10.0,Yes,Yes,No,Not Applicable,Poor Website,1
30,M,Town,Silver Membership,Yes,CID35031,Gift Vouchers/Coupons,Smartphone,Wi-Fi,2,58.85,46895.72,16.0,No,Yes,Yes,Unsolved,Too many ads,0
49,M,City,No Membership,Yes,CID29192,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13,150.91,17129.53,15.0,No,Yes,Yes,No Information Available,Poor Product Quality,1
23,F,City,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,4,215.75,33862.45,Error,No,Yes,Yes,Solved in Follow-up,Too many ads,1
29,M,City,Basic Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,19,43.5,14431.86,27.0,Yes,No,No,Not Applicable,Poor Customer Service,1
46,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,20,393.41,15462.29,8.0,No,Yes,Yes,No Information Available,No reason specified,0
60,F,City,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,5,95.02,11757.89,6.0,Yes,No,No,Not Applicable,Too many ads,0
61,F,City,Premium Membership,Yes,CID16277,Gift Vouchers/Coupons,Desktop,Wi-Fi,25,50.63,97688.49,17.0,Yes,No,Yes,Solved,Reasonable Price,0
56,F,Town,Gold Membership,Yes,CID63709,Gift Vouchers/Coupons,Desktop,Wi-Fi,12,34.08,34687.38,15.0,No,Yes,No,Not Applicable,Reasonable Price,0
41,M,City,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,16,34.82,33188.16,27.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
59,M,Town,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,16,1336.2697002262353,36326.75,Error,No,Yes,No,Not Applicable,Poor Website,0
29,F,Town,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,6,201.06,8436.67,6.0,Yes,No,Yes,Solved,Products always in Stock,0
28,M,City,Silver Membership,Yes,CID62016,Gift Vouchers/Coupons,Both,Fiber_Optic,16,348.67,38427.15,29.0,Yes,No,Yes,Unsolved,Poor Website,0
56,F,Town,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,14,42.78,43391.4,28.0,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
43,F,Town,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,21,33.37,36894.82,18.0,No,Yes,No,Not Applicable,Poor Customer Service,0
60,F,Town,No Membership,Yes,CID49599,Credit/Debit Card Offers,Desktop,Mobile_Data,16,101.56,5132.55,16.0,No,Yes,Yes,Unsolved,Poor Product Quality,1
35,F,City,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,9,37.59,28432.23,29.0,No,Yes,Yes,Unsolved,Poor Product Quality,1
54,F,City,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,4,80.78,19793.69,18.0,No,Yes,No,Not Applicable,Too many ads,1
36,F,Town,Basic Membership,Yes,CID63769,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16,119.69,48054.16,20.0,No,Yes,Yes,Solved in Follow-up,No reason specified,1
55,M,Town,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,15,156.18,14801.69,12.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
24,F,Village,Gold Membership,Yes,xxxxxxxx,Without Offers,Desktop,Wi-Fi,19,58.11,7232.66,8.0,No,Yes,No,Not Applicable,Poor Product Quality,1
35,M,Town,No Membership,Yes,CID24013,Credit/Debit Card Offers,Smartphone,Wi-Fi,10,495.46,26812.57,17.0,Yes,Yes,Yes,Solved,Poor Website,1
23,F,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17,378.32,6289.63,29.0,No,Yes,No,Not Applicable,Too many ads,1
30,M,City,Premium Membership,Yes,CID17765,Credit/Debit Card Offers,Smartphone,Mobile_Data,17,512.86,84959.24,19.0,No,Yes,No,Not Applicable,Reasonable Price,0
29,M,City,No Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,12,523.17,48510.75,12.0,Yes,No,No,Not Applicable,Poor Product Quality,1
54,F,Village,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,23,388.92,46687.09,20.0,No,Yes,Yes,No Information Available,Poor Product Quality,1
57,F,City,Platinum Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,12,400.2,32446.0,10.0,Yes,No,No,Not Applicable,User Friendly Website,0
56,F,Village,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20,34.14,26613.52,25.0,No,Yes,Yes,Unsolved,Too many ads,0
36,M,City,Basic Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,15,186.4,26284.13,17.0,Yes,No,No,Not Applicable,Poor Website,1
26,F,City,No Membership,Yes,CID13361,Without Offers,Desktop,Mobile_Data,12,652.19,26519.82,16.0,Yes,Yes,No,Not Applicable,No reason specified,1
16,M,City,Basic Membership,Yes,CID56161,Without Offers,Smartphone,Mobile_Data,11,130.05,17513.69,29.0,No,Yes,Yes,Unsolved,Too many ads,1
23,M,Town,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,13,32.83,49711.44,26.0,No,Yes,No,Not Applicable,Too many ads,0
25,F,City,Platinum Membership,Yes,CID10241,Credit/Debit Card Offers,Desktop,Fiber_Optic,12,529.07,6325.37,23.0,Yes,No,Yes,Unsolved,Poor Product Quality,0
16,M,Village,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,7,47.18,2242.41,14.0,No,Yes,No,Not Applicable,Poor Customer Service,1
22,F,City,Gold Membership,Yes,CID3401,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,3,2732.7,79718.85,5.0,Yes,Yes,Yes,Solved in Follow-up,User Friendly Website,0
19,F,City,Silver Membership,Yes,CID33810,Gift Vouchers/Coupons,Desktop,Mobile_Data,14,213.38,14581.71,18.0,Yes,Yes,No,Not Applicable,Poor Customer Service,0
52,M,Town,Platinum Membership,Yes,CID23246,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21,30.48,1911.99,22.0,Yes,No,Yes,No Information Available,Too many ads,0
39,F,Town,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,21,186.03,2353.19,22.0,Yes,No,No,Not Applicable,No reason specified,1
20,F,Village,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,20,257.51,26394.03,11.0,No,Yes,No,Not Applicable,Reasonable Price,0
16,M,City,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,7,280.15,61874.77,4.0,No,Yes,Yes,Solved in Follow-up,Quality Customer Care,0
17,F,Town,No Membership,Yes,CID40236,Credit/Debit Card Offers,Smartphone,Wi-Fi,20,69.38,1062.77,24.0,Yes,No,Yes,Solved,Too many ads,1
37,F,Town,Basic Membership,Yes,CID10731,Without Offers,Smartphone,Wi-Fi,13,66.03,46020.2,29.0,No,Yes,No,Not Applicable,Poor Website,1
36,M,City,Basic Membership,Yes,CID17468,Gift Vouchers/Coupons,Desktop,Fiber_Optic,23,125.03,10994.22,20.0,Yes,No,No,Not Applicable,No reason specified,1
59,F,Village,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,21,228.5,9071.32,8.0,Yes,No,No,Not Applicable,Poor Website,0
17,M,City,Silver Membership,Yes,CID25765,Without Offers,Both,Wi-Fi,4,406.37,14837.87,19.0,No,Yes,No,Not Applicable,Poor Website,0
15,M,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,7,36.13,21281.1,Error,No,Yes,Yes,Unsolved,No reason specified,0
48,M,Village,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,14,160.61,90796.23,3.0,No,Yes,Yes,Unsolved,Reasonable Price,0
47,M,Town,Silver Membership,Yes,CID13189,Credit/Debit Card Offers,Desktop,Fiber_Optic,14,247.55,40684.25,20.0,Yes,Yes,No,Not Applicable,Too many ads,0
51,M,City,Platinum Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,18,55.0,8502.47,22.0,No,Yes,No,Not Applicable,Poor Product Quality,0
27,M,City,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,10,308.34,96015.22,4.0,Yes,No,No,Not Applicable,Reasonable Price,0
17,M,Town,Basic Membership,Yes,CID27956,Gift Vouchers/Coupons,Both,Wi-Fi,8,1512.6,15911.62,16.0,Yes,No,No,Not Applicable,Poor Product Quality,1
61,M,Village,Basic Membership,Yes,CID26676,Credit/Debit Card Offers,Smartphone,Mobile_Data,12,167.05,29100.92,29.0,No,Yes,Yes,Solved,No reason specified,1
64,F,City,Basic Membership,Yes,CID43243,Without Offers,Desktop,Wi-Fi,15,31.1,44214.34,27.0,Yes,No,Yes,No Information Available,Poor Website,1
40,M,Town,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,23,413.94,42743.27,20.0,Yes,No,No,Not Applicable,Poor Website,1
57,F,City,Gold Membership,Yes,CID23550,Credit/Debit Card Offers,Desktop,Mobile_Data,20,640.52,6027.42,13.0,No,Yes,No,Not Applicable,Poor Website,0
28,M,City,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,12,202.8,20086.44,7.0,Yes,Yes,Yes,No Information Available,No reason specified,0
60,M,Town,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,12,337.48,27396.98,26.0,No,Yes,Yes,Solved in Follow-up,No reason specified,1
51,F,Town,No Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,10,299.48,38854.23,28.0,No,Yes,Yes,Solved in Follow-up,Too many ads,1
39,M,Village,Premium Membership,Yes,CID27244,Gift Vouchers/Coupons,Smartphone,Mobile_Data,18,110.72,4032.05,10.0,No,Yes,No,Not Applicable,Poor Product Quality,0
23,M,City,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,17,371.65,44996.93,27.0,No,Yes,No,Not Applicable,Poor Customer Service,1
49,M,City,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,15,153.01,59242.98,18.0,Yes,No,No,Not Applicable,User Friendly Website,0
64,F,Village,Basic Membership,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,22,223.8,35421.5,9.0,Yes,Yes,No,Not Applicable,Too many ads,1
51,F,Town,Silver Membership,Yes,CID63547,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15,92.58,47671.91,7.0,Yes,No,Yes,Solved,Reasonable Price,0
25,F,City,Platinum Membership,Yes,CID32474,Without Offers,Desktop,Fiber_Optic,7,170.95,41491.97,11.0,Yes,No,No,Not Applicable,Poor Customer Service,0
17,F,Village,Silver Membership,Yes,CID10950,Gift Vouchers/Coupons,Desktop,Fiber_Optic,3,64.75,7475.03,1.0,No,Yes,No,Not Applicable,User Friendly Website,0
47,M,Town,Gold Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,3,152.42,43006.26,10.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,0
41,M,City,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,9,90.52,4542.69,11.0,Yes,No,No,Not Applicable,Too many ads,0
39,M,Village,Basic Membership,Yes,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,17,72.68,13514.25,27.0,Yes,No,Yes,Solved in Follow-up,No reason specified,1
55,F,Town,Premium Membership,Yes,CID41902,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,20,168.75,80304.79,17.0,No,Yes,No,Not Applicable,Quality Customer Care,0
57,F,City,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17,68.53,31609.24,Error,No,Yes,Yes,Solved,User Friendly Website,0
13,M,City,Basic Membership,Yes,CID59044,Credit/Debit Card Offers,Desktop,Wi-Fi,20,1009.6577851693836,8403.62,28.0,No,Yes,No,Not Applicable,Too many ads,1
10,F,Village,Basic Membership,Yes,CID49645,Without Offers,Smartphone,Fiber_Optic,10,111.62,37182.03,13.0,No,Yes,No,Not Applicable,Poor Website,1
15,M,Town,Basic Membership,Yes,CID14055,Credit/Debit Card Offers,Desktop,Wi-Fi,14,147.74,27224.5,15.0,No,Yes,No,Not Applicable,Too many ads,1
54,M,City,Gold Membership,Yes,CID34604,Without Offers,Desktop,Mobile_Data,13,33.05,2943.43,24.0,No,Yes,No,Not Applicable,Too many ads,1
39,F,Town,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,1,77.77,30852.93,12.0,Yes,No,No,Not Applicable,Poor Customer Service,1
13,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,24,256.86,8522.0,17.0,Yes,No,Yes,Solved,Poor Customer Service,1
42,F,Town,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,26,1002.2850615217094,3883.99,23.0,No,Yes,Yes,No Information Available,No reason specified,0
41,F,Town,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,8,474.34,64594.43,11.0,No,Yes,No,Not Applicable,Reasonable Price,0
59,F,City,Silver Membership,Yes,CID32828,Without Offers,Desktop,Wi-Fi,19,124.47,17185.18,14.0,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,1
52,F,City,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,15,181.36,16715.28,10.0,Yes,No,Yes,Unsolved,Poor Website,1
43,F,Town,No Membership,Yes,CID39083,Without Offers,Desktop,Mobile_Data,11,80.77,49062.27,21.0,No,Yes,Yes,Unsolved,Poor Website,1
29,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,14,76.64,48367.6,5.0,Yes,No,Yes,Solved in Follow-up,Poor Website,1
44,M,City,No Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,23,456.32,40778.12,Error,Yes,Yes,Yes,Solved,Poor Website,1
32,F,City,No Membership,Yes,CID40932,Gift Vouchers/Coupons,Both,Fiber_Optic,13,372.1,8269.63,11.0,Yes,No,No,Not Applicable,Poor Website,1
40,M,City,Premium Membership,Yes,CID37761,Credit/Debit Card Offers,Smartphone,Wi-Fi,20,191.65,1100.15,10.0,No,Yes,Yes,Unsolved,Poor Website,0
46,M,City,Basic Membership,Yes,CID16697,Gift Vouchers/Coupons,Both,Mobile_Data,15,1128.26,30416.93,27.0,No,Yes,No,Not Applicable,Too many ads,1
53,F,Town,No Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,11,35.24,9818.28,11.0,Yes,No,No,Not Applicable,No reason specified,1
26,M,Town,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,12,120.24,43873.15,4.0,No,Yes,Yes,Solved in Follow-up,User Friendly Website,0
52,F,City,Silver Membership,Yes,CID37850,Without Offers,Desktop,Mobile_Data,21,660.28,24842.66,11.0,No,Yes,No,Not Applicable,Too many ads,1
35,F,City,Platinum Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,9,637.22,13130.72,12.0,No,Yes,No,Not Applicable,Too many ads,0
19,F,Town,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,23,113.95,41780.74,13.0,No,Yes,No,Not Applicable,Poor Product Quality,1
38,M,Town,Silver Membership,Yes,CID37248,Without Offers,Desktop,Fiber_Optic,8,484.98,75202.37,13.0,Yes,No,Yes,Solved,User Friendly Website,0
53,F,Town,Silver Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,1,122.68,48377.84,2.0,No,Yes,Yes,Solved in Follow-up,Products always in Stock,0
32,M,City,No Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,14,144.36,28729.58,8.0,Yes,No,Yes,No Information Available,Too many ads,1
59,F,City,No Membership,Yes,CID23395,Credit/Debit Card Offers,Both,Wi-Fi,13,491.36,7884.31,24.0,Yes,Yes,No,Not Applicable,Poor Customer Service,1
41,F,Town,Gold Membership,Yes,CID38301,Credit/Debit Card Offers,Desktop,Wi-Fi,15,131.03,21743.59,24.0,Yes,No,Yes,Unsolved,Poor Product Quality,0
11,M,Village,Basic Membership,Yes,CID21211,Credit/Debit Card Offers,Desktop,Fiber_Optic,13,198.02,16177.14,15.0,Yes,No,Yes,Solved in Follow-up,No reason specified,1
55,F,Town,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,12,337.97,32544.46,20.0,Yes,Yes,Yes,No Information Available,Poor Customer Service,0
10,M,City,Gold Membership,Yes,CID46765,Gift Vouchers/Coupons,Desktop,Mobile_Data,13,30.63,3068.03,28.0,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
44,M,City,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12,302.85,29277.36,14.0,Yes,No,Yes,No Information Available,Too many ads,1
15,F,Town,Gold Membership,Yes,CID22881,Credit/Debit Card Offers,Smartphone,Wi-Fi,7,174.44,45995.05,24.0,Yes,No,No,Not Applicable,No reason specified,0
61,M,City,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,15,33.2,24172.99,8.0,Yes,No,No,Not Applicable,Poor Product Quality,0
21,F,City,Basic Membership,Yes,xxxxxxxx,Without Offers,Desktop,Mobile_Data,7,42.96,47918.96,17.0,No,Yes,No,Not Applicable,Poor Customer Service,1
17,F,Town,No Membership,Yes,CID1832,Without Offers,Smartphone,Mobile_Data,14,38.32,34570.46,19.0,No,Yes,No,Not Applicable,Poor Customer Service,1
20,F,Town,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,16,30.93,32656.24,25.0,No,Yes,Yes,Unsolved,Poor Website,0
58,M,Town,Silver Membership,Yes,CID19685,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14,1202.9810981735925,10162.8,26.0,No,Yes,No,Not Applicable,Too many ads,0
45,M,Town,Basic Membership,Yes,CID53090,Without Offers,Both,Mobile_Data,21,221.46,8748.42,7.0,Yes,No,No,Not Applicable,Too many ads,1
64,F,City,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,5,32.88,8060.57,8.0,Yes,No,Yes,Unsolved,Poor Product Quality,1
45,F,Town,Basic Membership,Yes,CID52404,Without Offers,Smartphone,Wi-Fi,13,87.58,49737.31,23.0,Yes,No,No,Not Applicable,Poor Website,1
30,M,City,Premium Membership,Yes,CID45519,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,9,154.34,42079.89,18.0,No,Yes,No,Not Applicable,Poor Product Quality,0
45,M,City,Gold Membership,Yes,CID13177,Gift Vouchers/Coupons,Both,Fiber_Optic,6,696.13,41921.12,17.0,Yes,Yes,Yes,Unsolved,Quality Customer Care,0
40,M,Village,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,10,208.37,36944.42,10.0,Yes,No,Yes,Unsolved,Poor Website,1
46,M,Town,Platinum Membership,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,12,306.14,8716.3,13.0,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,0
52,M,City,Gold Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,9,239.34,17319.58,6.0,Yes,No,No,Not Applicable,No reason specified,0
53,F,Village,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,8,237.58,5194.83,19.0,Yes,No,Yes,No Information Available,No reason specified,1
22,F,Town,No Membership,Yes,CID29256,Without Offers,Smartphone,Mobile_Data,14,30.45,28732.55,6.0,No,Yes,Yes,Solved,No reason specified,1
56,F,City,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,11,33.29,29211.77,29.0,Yes,No,Yes,Solved,Too many ads,1
59,M,Town,No Membership,Yes,CID3588,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16,148.71,24703.93,-15.725900601973876,No,Yes,Yes,Solved,Too many ads,1
16,F,Village,Basic Membership,Yes,CID24806,Credit/Debit Card Offers,Desktop,Fiber_Optic,11,75.54,39522.48,17.0,Yes,No,No,Not Applicable,Poor Product Quality,1
19,M,Town,Basic Membership,Yes,CID25426,Credit/Debit Card Offers,Desktop,Mobile_Data,21,159.09,29522.94,11.0,No,Yes,Yes,Solved in Follow-up,Too many ads,1
13,F,Village,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,10,228.05,19004.18,9.0,Yes,No,No,Not Applicable,Poor Product Quality,1
14,F,Village,Platinum Membership,Yes,CID57694,Credit/Debit Card Offers,Desktop,Mobile_Data,16,114.81,2690.02,9.0,No,Yes,Yes,Solved,Products always in Stock,0
57,M,City,Gold Membership,Yes,CID32065,Credit/Debit Card Offers,Desktop,Mobile_Data,16,65.6,40151.96,19.0,No,Yes,No,Not Applicable,No reason specified,1
